,m001_ALL0_4,m002_ALL5_14,m003_ALL15_34,m004_ALL0_34,m005_ALL35_69,m006_ALL70_79,m007_MEDICALb,m008_MEDICALc,m009_NONMEDb,m010_NONMEDc,m011_INFECTb,m012_INFECTc,m013_INTESTINb,m014_INTESTINc,m015_PULMTBb,m016_PULMTBc,m017_OTHERTBb,m018_OTHERTBc,m019_VIRALHEPb,m020_VIRALHEPc,m021_SCHISTOc,m022_ALLCAb,m023_ALLCAc,m024_MOUTHCAc,m025_NASOPCAc,m026_NPConlyc,m027_OESOPHCAc,m028_OESOPHCAc,m029_COLRECCAc,m030_LIVERCAb,m031_LIVERCAc,m032_PANCRSCAc,m033_BLADDCAc,m034_LARYNXCAc,m039_BRAINCAc,m040_LYMPHOMAc,m041_LEUKEMIAb,m042_LEUKEMIAc,m043_ENDOCRINb,m044_ENDOCRINc,m045_DIABETESc,m046_MALNUTRIb,m047_MALNUTRIc,m048_BLOODb,m049_BLOODc,m050_MENTALb,m051_MENTALc,m052_NERVOUSb,m053_NERVOUSc,m054_MENINGITb,m055_MENINGITc,m056_EPILEPSYb,m057_EPILEPSYc,m058_ALLVASCb,m059_ALLVASCc,m060_RHEUMHDb,m061_RHEUMHDc,m062_HYPTENSc,m063_IHDc,m064_STROKEb,m065_STROKEc,m066_VASC_STRb,m067_VASC-STRc,m068_ALLRESPb,m069_ALLRESPc,m070_PNEUMONb,m071_PNEUMONc,m072_COPDc,m073_DIGESTIVb,m074_DIGESTIVc,m075_PEPULCERc,m076_ENTCOLc,m077_INTESTOBc,m078_CIRRHOSb,m079_CIRRHOSc,m080_TOTLIVRb,m081_TOTLIVRc,m082_GALLBILc,m083_GENITURc,m086_RENALc,m089_ALLSKINc,m090_MUSCSKELc,m091_ILL_DEFb,m092_ILL_DEFc,m093_ACCIDENTb,m094_ACCIDENTc,m095_ROADACCb,m096_ROADACCc,m097_DROWNb,m098_DROWNc,m099_SUICIDEb,m100_SUICIDEc,m101_HOMICIDEb,m102_HOMICIDEc,m103_INFANT,m105_ALLCUMa,m106_MEDICALa,m107_NONMEDa,m108_RESPINFa,m109_ALLGIa,m110_CONGENITa,m111_NTDa,m112_CONGENHDa,m113_PERINATa,m114_LOWBTHWTa,m115_BTHTRAUMa,m116_RDSa,m117_NEOTETANa,m118_MALNUTRIa,m119_DROWNa
q053,-0.0,0.0,-7.528855592654123,-0.0,-0.0,-6.355735533957923,0.0,-0.0,-0.0,-0.0,0.0,7.108840566559135,0.25199471979798516,5.845737044160737,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.15782157472872743,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4951115833322213,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.59207121244667,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.6920540030801428,-0.7917765253212967,-0.0,-0.28395320772783056,0.6005351156960298,-0.0,-0.0162387144838278,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.1508501960214645,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.17936345891143357,-2.2334445554578464,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.4624923739195305,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.16131282349778348,0.0,-0.0
q054,-0.0,-0.0,0.42084693551948266,-0.0,-0.0,-2.960349848173812,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.23112651487762073,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1049410007152913,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-5.831272700169088,-0.0997700599582316,0.0,-0.0,-7.202257670699157,-0.0,-0.0,-9.836966628495459,0.0,-0.0,-0.0,-0.0,0.0,-0.1342022468979696,-0.7505261153976882,-0.0,-7.289052884597546,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5805792282606776,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1537923829490749,0.006864667501965712,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
q055,0.0,0.0,15.351227307657217,2.7029662063399105,-0.0,0.8967123596894983,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,3.7345845816624252,-0.0,-1.8573905624770455,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.3481915245948946,-0.0,-0.8936706709361557,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0683505866489438,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21042092101702,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.5775852383063793,0.0,-0.0,-0.0,0.0,-0.0,12.209117042688447,0.0,-0.0,0.0,0.0,-0.0,1.1994096516050095,-0.0,-0.0,0.0,0.0,-0.0,-0.08383382370475229,-0.0,-0.0,-0.0,0.2936702662878851,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.727328008850817,-0.0,-0.0,0.0,-0.09007032656931853,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.033824104565788,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0
q057,0.0,0.0,0.027510697317000853,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.22331820489938567,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.09200922470715256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.313971016454445,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.260235672824273,-0.0,-0.0,0.209047431221772,0.0,-0.056335166593504356,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.3387451120840568,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0
q090,-0.0,-0.0,-3.6564569000896516,-0.0,0.0,-2.3917056339601324,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.1152642686970626,-0.5303519533677402,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.3175337201467125,0.0,0.0,0.15343086830351604,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.9946849584298859,-0.0,-0.0,-0.10258447525944289,0.0,-0.1992930479174063,-0.0,-0.0,0.0,-0.0,-3.048941955312706,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.08381368603661327,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
q058,-0.0,-6.3051469506454865,3.7401915854477936,-0.0,0.0,1.0814009407333574,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.9134512979795982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.2177716490337609,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.461446176897495,0.5637717827996659,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.2908180519351091,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
q059,-0.0,0.0,-4.15114772932552,-0.0,0.0,-3.248052815931677,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.4891666547671011,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1952540640120715,-0.0,-0.0,-0.0,0.0,0.0,-0.6982822568777711,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0025025690532965374,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1355190390919329,-4.855786117945851,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.003148410622892277,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
q060,-0.0,-0.0,-3.2248544375809396,-0.0,-0.0,-0.9774103925493122,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.8325673396145927,-0.30790804223065366,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.3702393800380586,0.0,-0.0,-0.0,0.0,0.0,-0.13353343234820605,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,6.773648539433054e-05,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-2.962182607756535,-0.054669160133530514,-28.364089899451315,-0.25721582417881267,0.0,-29.521572094553413,-0.03358157588932432,-0.0,-0.0,0.0,-0.0,-0.14717274330712415,0.0,-0.0,-0.0,0.0,-0.3234663596961233,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.7131750225620066,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07693109122413361,0.04048992245228332,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
q061,-0.0,-0.0,1.3115241667050066,-0.0,-0.0,-0.5087872328248043,-2.6832952160019805,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.1650562172018911,-0.1972472542962239,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.09939481048398986,0.0,-0.0,-1.0466079725535742,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.21689201273418257,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1421216753503635,-0.0,-0.0,-0.0,0.0,-2.670690334748474,0.0,0.0,-0.0,0.0,0.4222338939174712,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1420905726958071,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.07170237214073437,-0.0,-0.0
q062,0.0,0.0,0.0,0.0,-0.0,2.5353467969365955,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.49903864541312615,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.029522253978319174,-0.0,-0.0,-0.0,-0.0,-0.0,-0.44241830248882097,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.064117462140894,0.0,0.0,-0.0,0.0,-0.0,-0.41765049583622044,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,7.1466465566468,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.014251442862011665,-0.0,-0.0,0.8957554290305678,0.0,-0.019469683296668164,-0.0,-0.0,-0.0,-0.0,0.00013675410802714246,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.27850080465190225,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
q063,0.0,0.0,10.87365770657872,8.889762180169727,0.0,5.315908095388773,9.32932716236135,0.0,0.0,0.0,7.08375823338551,0.0,2.645416231685339,1.0801397343167887,0.32279568039812323,-0.0,0.0,0.06211012627345354,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.6956221181806523,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.01825173836158183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0504454732735817,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,20.08273633987961,0.0,4.703076057917426,6.685761444122599,0.48434569341246175,0.0,0.0,0.0,0.03201491959976039,-0.0,-0.0,-0.0,-0.0,-0.0,2.5212390145068952,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.7604216550045184,1.362181726290011,-0.0,0.0,0.5263494799576993,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
q064,0.0,0.0,0.9723827548281273,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.496267100810152,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.5412530202515623,-0.0,-13.37015718295203,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-6.213457267831223,0.0,3.192410407614556,0.0,0.0,0.0,1.980648939186069,0.0,0.05145918860050219,0.0,0.0,0.20547363970927549,0.7329619347921836,-0.16344207933207225,-0.0,-0.0,-8.676023163425521,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.11437610517111625,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
q065,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7574757570825483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-1.246744021296582,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.1105092154646388,0.0,0.9358525627471985,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-2.917264089979173,-0.0,-0.0,0.0,0.0,0.0,1.2087900082414778,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
q066,-0.0,0.0,-3.1440972316744733,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.5079613710556451,-0.48044399617239686,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.004190130039240914,-0.0,-0.0,0.0,0.0,-0.0,-0.818627608458106,0.0,0.0,-0.0,-0.0,0.0,1.0422033271117612,-0.0,0.02270862752058452,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,27.933326876856693,-0.0,-0.0,-0.0,0.10824034971458932,-0.0,-0.0,0.0,-0.5334670631059767,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.08360099436724504,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1709788606023498,-0.0,-0.0
q067,0.0,-0.0,-10.684195173845012,-0.0,-0.0,-2.136938275104575,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.5373117907964479,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0026120752412728794,-0.0,0.0,-0.0,-0.0,0.0,-0.2795213619293651,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.009428087926614545,0.0,-0.0,-0.0,0.0,0.09469611471159067,-0.0,-0.2040948013430984,0.0,-0.0,-0.0,-0.0,0.5932335466912226,3.6769200727828983,-0.0,0.0,-0.0,-3.547921053736736,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.699217657627014,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
q089,-0.0,0.0,3.8066235606526844,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.1914770725634116,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.017098902810120754,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-1.5224980306752156,-0.0,-0.0,0.0,-4.644334205364676,0.0,0.0,0.0,-0.0,0.0,0.007968429019964111,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,2.1002365232931988,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.14030959336562998,0.005198332295826594,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
q119,0.0,0.9478238884613553,9.411129036156334,0.0,0.0,1.5078352459384405,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.16590590380065218,-0.0,0.0,0.0,0.0,-0.0,0.03492190032605938,-0.0,0.0,0.0,-0.0,0.0,0.08552512454014469,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.009689869851506737,3.1261724712180947,0.0,0.0,0.0,-0.0,0.0,-0.01385684219692385,0.0,0.0,0.0,-0.0,-0.18428490071005227,0.0,-0.0,0.0,0.0,2.4229721677448235,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.8222467549131901,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02895426042958851,-0.165016858881227,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
q120,-0.0,-0.0,-1.3821271619674447,-0.0,0.0,-1.1445803140996416,-0.0,0.0,-0.0,-0.0,-0.0,-2.9328537147536964,-0.0,0.9102241975760941,0.0,-7.006593419864574,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.01271072606349012,-0.0,-0.6871710981128666,-0.4918363430743759,0.0,0.0,-0.35073891058603873,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.197011160967721,0.0,-1.5903897920812948,-0.0,-0.0,-0.0,-0.0,-0.0,0.05684169712729738,-0.0,-0.0,0.0,0.0,-0.0,-2.9734100193738158,-0.0,-0.0,-0.0,0.15924937985863394,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2906499031406562,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0016922110824291383,0.0,-0.0
q121,-0.0,-0.0,2.945902214299729,-0.0,0.0,0.602771637853978,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.4586572586464788,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.801235430715123,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.002252354769656788,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4812036400491209,-0.0,-0.0,-0.0,0.0,-0.5233988566726852,-2.3094828860240297,-0.0,-0.0,0.0,0.07625743807584569,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.01687360562278972,0.21480823691470402,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.17110158626815836,0.0,0.0
q170,-0.0,-0.0,0.0,-0.0,0.0,1.408632235194496,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.7012183547051368,0.0,-0.0,-0.0,0.0,0.0,0.688298167443021,0.0,5.9749720319513235,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.22372879437485063,0.0,-0.0,0.22214892754855606,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.17173935223486125,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.09638799894639855,-0.0,-0.0,2.594340746543653,-0.0,1.7537819368592569,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.07100690568492293,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.13712463035809944,-0.0,0.0
q159,-0.0,0.0,-0.3026557999006501,-0.0,-0.0,-5.587284462080337,-0.0,-0.0,0.0,0.0,-0.0,-11.67319042138711,-0.0,-0.4809581571842636,-0.18958624287723083,-9.805498569565405,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-3.9856327444547683,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.5979024142149931,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-3.55188316789678,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
q160,-0.0,-0.0,-0.1801935160530283,-0.0,-0.0,-0.20042360340038154,-0.0,-0.0,-0.0,-0.0,-0.0,-5.041974677711673,-0.0,-0.0006382664392190876,-0.0,-3.041176516510101,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.038175379369341,-0.0,-0.0,0.0,-9.938476566733643,-3.215600663097108,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.2598301755964949,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.7416566014778594,-3.725421242347409,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5773704236507616,-0.0,-0.0,-0.0,-0.0,0.06754989938411395,-0.0,-0.0,-0.0,-0.0,0.5232959927426951,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.1330134516091226,-0.0827468374128958,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
